Time	statistics.connectTime (0)	statistics.connectTime (1)	statistics.connectTime (2)	PeerNetwork.retries (0)	PeerNetwork.retries (1)	PeerNetwork.retries (2)
20240529025752	0	6217.5	1564.300000011921	0	1	0	ok
20240529025807	1070.2000000178814	0	1730.0999999940395	0	0	0	ok
20240529025816	0	11188.300000011921	1040.199999988079	0	2	0	ok
20240529025836	0	16402	1264.199999988079	0	3	0	ok
20240529025901	16401.29999998212	1406.7000000178814	0	3	0	0	ok
20240529025925	6197.0999999940395	1097.199999988079	0	1	0	0	ok
20240529025940	6717.200000017881	0	1055	1	0	0	ok
20240529025954	6800.4000000059605	0	1074.7000000178814	2	0	0	ok
20240529030009	0	1488.300000011921	1675.3999999761581	0	0	0	ok
20240529030018	0	11356.100000023842	11429.59999999404	0	2	3	ok
20240529030038	0	1060.699999988079	6476.0999999940395	0	0	2	ok
20240529030053	11813.90000000596	1063.0999999940395	0	3	0	0	ok
20240529030113	0	6735.700000017881	10993.800000011921	0	2	2	ok
20240529030132	2595.2000000178814	0	7571.700000017881	0	0	1	ok
20240529030150	7393	12491.700000017881	0	1	3	0	ok
20240529030209	1362.9000000059605	0	6141.5	0	0	1	ok
20240529030224	1202.5999999940395	11274.800000011921	0	0	2	0	ok
20240529030244	1677.699999988079	0	1461.300000011921	0	0	0	ok
20240529030253	6060.199999988079	1778.8999999761581	0	1	0	0	ok
20240529030307	1575.7000000178814	0	6574.100000023842	0	0	1	ok
20240529030322	1559.7999999821186	1376.8999999761581	0	0	0	0	ok
20240529030331	1512.0999999940395	6656.299999982119	0	0	1	0	ok
20240529030346	1527.8999999761581	1311.8999999761581	0	0	0	0	ok
20240529030355	6831.700000017881	0	1284.9000000059605	1	0	0	ok
20240529030410	1568.199999988079	0	1351.5999999940395	0	0	0	ok
20240529030420	1223.199999988079	1365	0	0	0	0	ok
20240529030429	0	6205.0999999940395	1316.7999999821186	0	1	0	ok
20240529030444	1358.0999999940395	1466.300000011921	0	0	0	0	ok
20240529030453	1649.7000000178814	1742.0999999940395	0	0	0	0	ok
20240529030503	1201.199999988079	0	1052.0999999940395	0	0	0	ok
20240529030512	0	6515.0999999940395	1303.0999999940395	0	1	0	ok
20240529030527	2421	7542.5	0	0	1	0	ok
20240529030544	1100.7000000178814	0	1474.300000011921	0	0	0	ok
20240529030554	6535.300000011921	0	1368.5999999940395	1	0	0	ok
20240529030608	7627.0999999940395	0	7712.9000000059605	1	0	1	ok
20240529030625	6538.699999988079	1616.1000000238419	0	1	0	0	ok
20240529030640	6038.0999999940395	6212.0999999940395	0	1	1	0	ok
20240529030655	6071.899999976158	6242.4000000059605	0	1	1	0	ok
20240529030709	1078.5	1504.699999988079	0	0	0	0	ok
20240529030719	0	6198.5999999940395	1029.5	0	2	0	ok
20240529030733	6168.299999982119	0	5998.200000017881	1	0	1	ok
20240529030748	0	1069.9000000059605	6156.5	0	0	1	ok
20240529030803	0	6760.5	6033	0	1	1	ok
20240529030817	0	1730.9000000059605	1054.800000011921	0	0	0	ok
20240529030827	6556.600000023842	0	1546.4000000059605	1	0	0	ok
20240529030841	0	11184.199999988079	1044.300000011921	0	2	0	ok
20240529030901	1238.5999999940395	6580.299999982119	0	0	1	0	ok
20240529030916	1599.300000011921	0	1492.5999999940395	0	0	0	ok
20240529030925	5974.5999999940395	1750.7000000178814	0	1	0	0	ok
20240529030940	1370.699999988079	1775.5	0	0	0	0	ok
20240529030949	6107.9000000059605	1893.4000000059605	0	1	0	0	ok
20240529031004	6220.0999999940395	0	1687.5	1	0	0	ok
20240529031018	1106.5	0	11778.299999982119	0	0	3	ok
20240529031038	2219	0	12537.5	0	0	2	ok
20240529031100	0	1631.800000011921	6154	0	0	1	ok
20240529031115	16765.80000001192	0	16016.199999988079	3	0	3	ok
20240529031139	0	1327	11783.5	0	0	2	ok
20240529031159	2461.199999988079	0	7896.700000017881	0	0	2	ok
20240529031216	11199.699999988079	0	6599	2	0	1	ok
20240529031236	1549.699999988079	11342.5	0	0	2	0	ok
20240529031256	6462.799999982119	0	1007.0999999940395	1	0	0	ok
20240529031310	1437.8999999761581	6169.4000000059605	0	0	1	0	ok
20240529031325	6218.300000011921	1335	0	2	0	0	ok
20240529031340	0	11793.09999999404	970.9000000059605	0	2	0	ok
20240529031359	6801.200000017881	0	6045.5	2	0	1	ok
20240529031414	6488.800000011921	0	1619.5	1	0	0	ok
20240529031428	2199.9000000059605	0	22246.600000023842	0	0	5	ok
20240529031458	6823.0999999940395	1378.800000011921	0	1	0	0	ok
20240529031513	1127.5	0	11484.09999999404	0	0	2	ok
20240529031533	11106.299999982119	11192.800000011921	0	2	2	0	ok
20240529031552	11791.09999999404	0	6573.9000000059605	3	0	1	ok
20240529031612	11511.600000023842	0	6346.9000000059605	2	0	1	ok
20240529031632	1428.800000011921	0	6742.9000000059605	0	0	1	ok
20240529031646	1074.699999988079	1500.2000000178814	0	0	0	0	ok
20240529031656	11121.299999982119	11767.799999982119	0	2	3	0	ok
20240529031716	0	6204.699999988079	1042.5	0	1	0	ok
20240529031730	16771.40000000596	6347	0	3	1	0	ok
20240529031755	1500.5	0	11016	0	0	2	ok
20240529031815	1082.2000000178814	6759.4000000059605	0	0	2	0	ok
20240529031830	0	2946.5999999940395	2742.5999999940395	0	0	0	ok
20240529031842	1092.699999988079	6159.299999982119	0	0	2	0	ok
20240529031856	1129.5	0	1197.4000000059605	0	0	0	ok
20240529031906	6084.199999988079	1755.5	0	1	0	0	ok
20240529031920	1812.0999999940395	0	6037.9000000059605	0	0	1	ok
20240529031935	7181.5	0	12537.40000000596	1	0	2	ok
20240529031957	0	1353.0999999940395	6456.5999999940395	0	0	1	ok
20240529032012	1914	6021.9000000059605	0	0	1	0	ok
20240529032027	1081.1000000238419	11495.5	0	0	3	0	ok
20240529032046	6201.5	1073.199999988079	0	1	0	0	ok
20240529032101	6856.700000017881	1055.300000011921	0	1	0	0	ok
20240529032116	1788.800000011921	0	6030.0999999940395	0	0	1	ok
20240529032130	0	1331.1000000238419	1447.5	0	0	0	ok
20240529032140	0	1771.800000011921	1345.699999988079	0	0	0	ok
20240529032149	1315.0999999940395	0	1744.5	0	0	0	ok
20240529032159	11495.59999999404	0	5992.299999982119	2	0	1	ok
20240529032218	0	1067	21138.40000000596	0	0	4	ok
20240529032248	0	1301.199999988079	16162.59999999404	0	0	3	ok
20240529032313	0	6443.800000011921	6275.0999999940395	0	1	1	ok
20240529032327	1776.2000000178814	0	1091.699999988079	0	0	0	ok
20240529032337	0	1235.6000000238419	1279.4000000059605	0	0	0	ok
20240529032346	1098.4000000059605	0	1476.1000000238419	0	0	0	ok
20240529032356	0	1677.5	1472.2999999821186	0	0	0	ok
20240529032405	0	1483.5999999940395	1347.300000011921	0	0	0	ok
20240529032415	0	6150.700000017881	1006.7999999821186	0	1	0	ok
20240529032429	6666.5	1538.5	0	1	0	0	ok
20240529032444	1091	0	1468.4000000059605	0	0	0	ok
20240529032454	0	1320.5999999940395	1730.300000011921	0	0	0	ok
20240529032503	0	1310.300000011921	1479.2000000178814	0	0	0	ok
20240529032513	2720.0999999940395	0	2275.7999999821186	0	0	0	ok
20240529032525	1630.2000000178814	6736.5	0	0	1	0	ok
20240529032539	1721.2999999821186	0	6149.5	0	0	1	ok
20240529032554	0	2584.300000011921	2928.4000000059605	0	0	0	ok
20240529032606	0	1380.5	1420.5999999940395	0	0	0	ok
20240529032615	0	11472.59999999404	1349.7000000178814	0	3	0	ok
20240529032635	7288.5	0	2956.4000000059605	1	0	0	ok
20240529032650	6094	1446.300000011921	0	1	0	0	ok
20240529032704	2484.2000000178814	7601.199999988079	0	0	1	0	ok
20240529032721	1113	6755.299999982119	0	0	1	0	ok
20240529032736	6515.600000023842	0	1002	2	0	0	ok
20240529032751	0	11167.199999988079	11029.40000000596	0	2	2	ok
20240529032811	6440.9000000059605	0	1610.2999999821186	1	0	0	ok
20240529032825	0	6101	6464.0999999940395	0	1	2	ok
20240529032840	11774.399999976158	0	1324.5999999940395	4	0	0	ok
20240529032900	6205.300000011921	0	1630.5999999940395	1	0	0	ok
20240529032914	0	1646.800000011921	11466.299999982119	0	0	3	ok
20240529032934	0	12901.5	7331.5	0	4	1	ok
20240529032956	0	11227.199999988079	6662.300000011921	0	4	1	ok
20240529033016	0	6480.9000000059605	1050.0999999940395	0	1	0	ok
20240529033031	6424.399999976158	0	6416	1	0	1	ok
20240529033045	11477.40000000596	6051.0999999940395	0	2	1	0	ok
20240529033105	0	1697.2000000178814	6165.0999999940395	0	0	1	ok
20240529033119	0	1058.300000011921	6370.0999999940395	0	0	1	ok
20240529033134	11519.5	0	6064	2	0	1	ok
20240529033154	11205.100000023842	0	1004.5	3	0	0	ok
20240529033213	6092	6499.699999988079	0	1	1	0	ok
20240529033228	11763	0	1392.4000000059605	2	0	0	ok
20240529033248	6215.5	1688.699999988079	0	1	0	0	ok
20240529033302	11818.09999999404	0	1265.199999988079	2	0	0	ok
20240529033322	1843.5	0	1328.2999999821186	0	0	0	ok
20240529033331	1517	1322.800000011921	0	0	0	0	ok
20240529033341	1539.300000011921	1103.5999999940395	0	0	0	0	ok
20240529033350	1804.5999999940395	1018.8000000119209	0	0	0	0	ok
20240529033400	0	1064	1795.6000000238419	0	0	0	ok
20240529033409	1537.800000011921	1071.5999999940395	0	0	0	0	ok
20240529033419	0	1502.0999999940395	1306.9000000059605	0	0	0	ok
20240529033429	1439.5	1090.9000000059605	0	0	0	0	ok
20240529033438	0	6144.4000000059605	5993.300000011921	0	1	1	ok
20240529033453	0	1076.5	11240.40000000596	0	0	3	ok
20240529033512	1710.5	0	1748.4000000059605	0	0	0	ok
20240529033522	0	1645.2000000178814	6145	0	0	1	ok
20240529033536	1106	1817.2000000178814	0	0	0	0	ok
20240529033546	1111.0999999940395	1753.300000011921	0	0	0	0	ok
20240529033556	6679.5	1817.5999999940395	0	1	0	0	ok
20240529033610	6101	1810.4000000059605	0	1	0	0	ok
20240529033625	0	6703.200000017881	6019.300000011921	0	1	1	ok
20240529033639	7205.399999976158	0	2884	1	0	0	ok
20240529033654	0	6718.5999999940395	1061.7000000178814	0	1	0	ok
20240529033708	0	7916.600000023842	8095.4000000059605	0	1	1	ok
20240529033726	1117.199999988079	1485.2999999821186	0	0	0	0	ok
20240529033735	6231.0999999940395	0	1655	1	0	0	ok
20240529033750	2578.399999976158	8080.5999999940395	0	0	1	0	ok
20240529033807	1414.5	6210.699999988079	0	0	1	0	ok
20240529033821	1777.300000011921	1401.800000011921	0	0	0	0	ok
20240529033831	1376.800000011921	16201.699999988079	0	0	3	0	ok
20240529033856	0	11501.09999999404	1031.699999988079	0	3	0	ok
20240529033915	0	6338.199999988079	6451.899999976158	0	1	1	ok
20240529033930	0	11047.09999999404	6722.0999999940395	0	2	1	ok
20240529033950	1659.800000011921	6768.700000017881	0	0	1	0	ok
20240529034004	11475.90000000596	1765.4000000059605	0	3	0	0	ok
20240529034024	6233.300000011921	0	6006.199999988079	1	0	1	ok
20240529034039	11537.699999988079	1082.5999999940395	0	3	0	0	ok
20240529034059	6248.299999982119	0	6313.0999999940395	1	0	1	ok
20240529034113	0	6796.4000000059605	1015	0	2	0	ok
20240529034128	0	1074.2999999821186	1498.2000000178814	0	0	0	ok
20240529034137	1094.2999999821186	6805	0	0	2	0	ok
20240529034152	0	11307.200000017881	6145.799999982119	0	2	1	ok
20240529034212	0	6144.4000000059605	5958.5	0	1	1	ok
20240529034226	6560.5999999940395	0	6318	1	0	1	ok
20240529034241	0	6797.4000000059605	16308.299999982119	0	1	3	ok
20240529034306	0	6816.799999982119	6064.9000000059605	0	1	1	ok
20240529034321	0	1044	11442.299999982119	0	0	2	ok
20240529034340	1103.5	11718.700000017881	0	0	2	0	ok
20240529034400	6384.5	0	1467.8999999761581	1	0	0	ok
20240529034414	6480.9000000059605	6327.199999988079	0	1	1	0	ok
20240529034429	1405.5999999940395	1810.5	0	0	0	0	ok
20240529034439	1404	0	6759.799999982119	0	0	2	ok
20240529034453	1521.0999999940395	1363.699999988079	0	0	0	0	ok
20240529034503	1827.0999999940395	6088.299999982119	0	0	1	0	ok
20240529034517	1068.199999988079	0	1490.3999999761581	0	0	0	ok
20240529034527	2757.0999999940395	2842.9000000059605	0	0	0	0	ok
20240529034539	0	1077.5	1761.0999999940395	0	0	0	ok
20240529034549	0	2639	7564.5999999940395	0	0	1	ok
20240529034606	0	3197.2000000178814	2963.9000000059605	0	0	0	ok
20240529034618	1460.4000000059605	1309	0	0	0	0	ok
20240529034627	7778.600000023842	2962.5	0	1	0	0	ok
20240529034644	0	3077.5999999940395	2561.699999988079	0	0	0	ok
20240529034657	1420.5999999940395	6494	0	0	1	0	ok
20240529034711	1633.5	1505	0	0	0	0	ok
20240529034721	1411.2999999821186	6485.0999999940395	0	0	1	0	ok
20240529034735	1668.5999999940395	0	6494.9000000059605	0	0	1	ok
20240529034750	1114.800000011921	0	1805	0	0	0	ok
20240529034800	11348.199999988079	0	1435.5999999940395	2	0	0	ok
20240529034819	11236.5	0	1372.0999999940395	3	0	0	ok
20240529034839	1816.7999999821186	0	1579.6000000238419	0	0	0	ok
20240529034849	0	6062.5	6774.800000011921	0	1	1	ok
20240529034903	1387.5999999940395	6507.5999999940395	0	0	1	0	ok
20240529034918	7710.4000000059605	0	7784.200000017881	1	0	1	ok
20240529034935	1529.9000000059605	0	1649	0	0	0	ok
20240529034944	6606.9000000059605	6483.0999999940395	0	1	1	0	ok
20240529034959	2402.199999988079	0	8004.0999999940395	0	0	1	ok
20240529035016	1416.2000000178814	6752.699999988079	0	0	2	0	ok
20240529035031	1672.5	1450.5999999940395	0	0	0	0	ok
20240529035040	27437	7798.4000000059605	0	5	1	0	ok
20240529035115	0	1067.800000011921	6182.299999982119	0	0	1	ok
20240529035130	2303	0	17963.5	0	0	3	ok
20240529035157	1744.5999999940395	0	1027.7000000178814	0	0	0	ok
20240529035207	6182.9000000059605	6337	0	1	1	0	ok
20240529035222	6092.699999988079	0	6771.300000011921	1	0	1	ok
20240529035236	6385.4000000059605	6502.799999982119	0	1	2	0	ok
20240529035251	11737.199999988079	0	6748.800000011921	2	0	2	ok
20240529035311	6501.9000000059605	6682.600000023842	0	1	1	0	ok
20240529035325	6118.199999988079	6190	0	1	1	0	ok
20240529035340	0	1600.7999999821186	1670.300000011921	0	0	0	ok
20240529035349	6879.9000000059605	0	1257.5	2	0	0	ok
20240529035404	1653.7000000178814	0	11149.09999999404	0	0	4	ok
20240529035424	16212.699999988079	0	1057.199999988079	3	0	0	ok
20240529035448	0	6467	1058.5	0	1	0	ok
20240529035503	17778.09999999404	0	2628.2000000178814	3	0	0	ok
20240529035530	0	1477.800000011921	1244.9000000059605	0	0	0	ok
20240529035540	0	1295.8999999761581	1214.2000000178814	0	0	0	ok
20240529035550	1859.800000011921	11081.699999988079	0	0	2	0	ok
20240529035609	0	6485.0999999940395	6079.5	0	1	1	ok
20240529035624	1603.800000011921	1216.300000011921	0	0	0	0	ok
20240529035633	0	11600.300000011921	1454.5999999940395	0	2	0	ok
20240529035653	0	1762.199999988079	1057.0999999940395	0	0	0	ok
20240529035702	0	1793.4000000059605	1340.2999999821186	0	0	0	ok
20240529035712	0	1525.0999999940395	6313.300000011921	0	0	1	ok
20240529035726	0	1103.5	6427.199999988079	0	0	1	ok
20240529035741	1114.800000011921	0	1194.5999999940395	0	0	0	ok
20240529035750	6482.0999999940395	1390.300000011921	0	1	0	0	ok
20240529035805	1105.4000000059605	0	6679.699999988079	0	0	1	ok
20240529035820	0	1799.9000000059605	1054.5999999940395	0	0	0	ok
20240529035829	1048	1204.5	0	0	0	0	ok
20240529035839	0	1069.5	6167.200000017881	0	0	1	ok
20240529035853	1142.199999988079	1496.4000000059605	0	0	0	0	ok
20240529035903	1415.8999999761581	6234	0	0	2	0	ok
20240529035917	1109.7000000178814	0	6752.5999999940395	0	0	2	ok
20240529035932	1093.0999999940395	21213.20000001788	0	0	4	0	ok
20240529040002	11217.09999999404	0	1328.800000011921	2	0	0	ok
20240529040022	1094.5	0	6467.300000011921	0	0	1	ok
20240529040036	0	1826.800000011921	1039.7000000178814	0	0	0	ok
20240529040046	16460.79999998212	11369.199999988079	0	4	2	0	ok
20240529040111	0	6181.700000017881	6052.5999999940395	0	1	1	ok
20240529040125	1808.300000011921	0	1053.1000000238419	0	0	0	ok
20240529040135	1097.0999999940395	0	6793.800000011921	0	0	1	ok
20240529040149	1691.9000000059605	0	6780.5	0	0	1	ok
20240529040204	1106.9000000059605	0	1469.0999999940395	0	0	0	ok
20240529040214	0	6185.0999999940395	1642.3999999761581	0	1	0	ok
20240529040228	0	6172	1346.199999988079	0	1	0	ok
20240529040243	11734.199999988079	0	1619.8999999761581	2	0	0	ok
20240529040303	1756.800000011921	11081.199999988079	0	0	2	0	ok
20240529040322	6163.800000011921	0	6022.4000000059605	1	0	1	ok
20240529040337	0	6830.0999999940395	6085.200000017881	0	2	1	ok
20240529040352	0	6470.5	1058.0999999940395	0	1	0	ok
20240529040406	1408.7000000178814	0	6422.9000000059605	0	0	1	ok
20240529040421	1586.0999999940395	0	1496.4000000059605	0	0	0	ok
20240529040430	6244.0999999940395	6050.300000011921	0	1	1	0	ok
20240529040445	0	1062.300000011921	6174.5999999940395	0	0	1	ok
20240529040459	0	1020.2000000178814	1463	0	0	0	ok
20240529040509	0	11764.800000011921	1327.699999988079	0	3	0	ok
20240529040529	0	8041.9000000059605	2276.9000000059605	0	1	0	ok
20240529040546	1781.300000011921	0	1036.300000011921	0	0	0	ok
20240529040555	11339.699999988079	0	6206.600000023842	2	0	2	ok
20240529040615	6680.9000000059605	1561.5	0	1	0	0	ok
20240529040629	1779.8999999761581	1789.5	0	0	0	0	ok
20240529040639	1714.699999988079	0	1769.5	0	0	0	ok
20240529040649	0	11174.300000011921	1556.699999988079	0	3	0	ok
20240529040708	1122.9000000059605	6524.100000023842	0	0	1	0	ok
20240529040723	11189.200000017881	6074.200000017881	0	2	1	0	ok
20240529040743	11227.699999988079	0	16343.09999999404	2	0	3	ok
20240529040807	6325.5	6223.100000023842	0	1	2	0	ok
20240529040822	2775.9000000059605	2581.5999999940395	0	0	0	0	ok
20240529040834	0	1481.2000000178814	1053.7999999821186	0	0	0	ok
20240529040844	0	1434.3999999761581	1068.199999988079	0	0	0	ok
20240529040853	0	1116.5999999940395	6149	0	0	1	ok
20240529040908	0	1232.5	6353.5999999940395	0	0	1	ok
20240529040922	1113.4000000059605	0	1461.5999999940395	0	0	0	ok
20240529040932	0	11045.5	1764	0	2	0	ok
20240529040951	0	6511	1658.7000000178814	0	2	0	ok
20240529041006	0	6225	1355.800000011921	0	1	0	ok
20240529041021	0	1507.7000000178814	1296.2000000178814	0	0	0	ok
20240529041030	6081	0	11440.5	1	0	2	ok
20240529041050	6781.699999988079	0	1031.699999988079	2	0	0	ok
20240529041105	0	1074.7999999821186	1192.1000000238419	0	0	0	ok
20240529041114	0	6425.800000011921	6408.799999982119	0	1	1	ok
20240529041129	6214.5999999940395	0	1414.800000011921	1	0	0	ok
20240529041143	0	6489.699999988079	1031.4000000059605	0	1	0	ok
20240529041158	0	6398.0999999940395	1772	0	1	0	ok
20240529041213	1808.5	0	1691	0	0	0	ok
20240529041222	1448.5	0	1447.2999999821186	0	0	0	ok
20240529041232	1133.5	1819.5999999940395	0	0	0	0	ok
20240529041241	6241.0999999940395	1076.300000011921	0	1	0	0	ok
20240529041256	0	1297.300000011921	1202.7000000178814	0	0	0	ok
20240529041306	1788.300000011921	1783.800000011921	0	0	0	0	ok
20240529041315	1260.199999988079	0	1111.0999999940395	0	0	0	ok
20240529041324	0	1064.4000000059605	6409	0	0	1	ok
20240529041339	0	7809.5999999940395	2946.2000000178814	0	1	0	ok
20240529041356	16843.40000000596	0	1063.9000000059605	5	0	0	ok
20240529041421	0	1589.4000000059605	6203.299999982119	0	0	1	ok
20240529041436	11498.40000000596	6679.4000000059605	0	2	1	0	ok
20240529041455	1515.3999999761581	0	1555.8999999761581	0	0	0	ok
20240529041505	0	1065.800000011921	1720.800000011921	0	0	0	ok
20240529041514	11204.59999999404	6089.299999982119	0	2	1	0	ok
20240529041534	1836.0999999940395	1648.0999999940395	0	0	0	0	ok
20240529041544	0	11519.800000011921	1066.7000000178814	0	3	0	ok
20240529041603	1555.5999999940395	0	1049.300000011921	0	0	0	ok
20240529041613	6841.4000000059605	11087.100000023842	0	2	2	0	ok
20240529041633	7258.299999982119	0	7909.600000023842	1	0	1	ok
20240529041650	0	7697.899999976158	2536.4000000059605	0	2	0	ok
20240529041707	2645.0999999940395	0	7492.800000011921	0	0	1	ok
20240529041724	1833.5999999940395	0	1655.800000011921	0	0	0	ok
20240529041734	1385.2000000178814	0	1698.800000011921	0	0	0	ok
20240529041743	1772.8999999761581	0	1294.9000000059605	0	0	0	ok
20240529041753	0	1368.5999999940395	1456.2000000178814	0	0	0	ok
20240529041802	1715.699999988079	1458.199999988079	0	0	0	0	ok
20240529041812	0	1100.2999999821186	6409.899999976158	0	0	1	ok
20240529041826	0	11232.09999999404	6045.5999999940395	0	2	1	ok
20240529041846	0	1391.800000011921	6415.699999988079	0	0	1	ok
20240529041901	7183.799999982119	0	12227.09999999404	1	0	3	ok
20240529041920	0	6555.300000011921	1402.5999999940395	0	1	0	ok
20240529041935	0	1669.0999999940395	1791	0	0	0	ok
20240529041945	0	1087.8999999761581	11174	0	0	3	ok
20240529042004	6231	1329	0	1	0	0	ok
20240529042019	11193.90000000596	0	1284.300000011921	2	0	0	ok
20240529042039	1079.2000000178814	11691.09999999404	0	0	2	0	ok
20240529042058	0	1660.199999988079	6391.899999976158	0	0	1	ok
20240529042113	6788.5999999940395	0	1660.199999988079	1	0	0	ok
20240529042127	0	1121.4000000059605	1424.4000000059605	0	0	0	ok
20240529042137	6241.199999988079	6085.300000011921	0	1	1	0	ok
20240529042152	1075.0999999940395	0	11138.90000000596	0	0	2	ok
20240529042211	6533.100000023842	1390.6000000238419	0	1	0	0	ok
20240529042226	2925.199999988079	2211.5999999940395	0	0	0	0	ok
20240529042238	1825	6090.800000011921	0	0	1	0	ok
20240529042253	0	6790.299999982119	6613.4000000059605	0	1	1	ok
20240529042307	0	2336.5999999940395	7466.5999999940395	0	0	1	ok
20240529042324	11230.300000011921	0	6613.5	3	0	1	ok
20240529042344	6090.5999999940395	0	6166.9000000059605	1	0	1	ok
20240529042359	1108.9000000059605	11860.799999982119	0	0	3	0	ok
20240529042418	6685.0999999940395	0	1197.5	1	0	0	ok
20240529042433	0	6249.299999982119	1030.7000000178814	0	2	0	ok
20240529042448	6533.399999976158	0	1360.0999999940395	1	0	0	ok
20240529042503	0	11175.700000017881	6282.200000017881	0	2	1	ok
20240529042522	0	1621	6779	0	0	1	ok
20240529042537	0	6058.699999988079	11169.59999999404	0	1	3	ok
20240529042557	11847.300000011921	6088.799999982119	0	4	1	0	ok
20240529042617	7230.300000011921	0	7302.800000011921	1	0	1	ok
20240529042631	6570.600000023842	1414.9000000059605	0	1	0	0	ok
20240529042646	2614	0	13001.699999988079	0	0	3	ok
20240529042708	1358.4000000059605	11199.90000000596	0	0	3	0	ok
20240529042728	11636.40000000596	11539.59999999404	0	2	2	0	ok
20240529042748	0	11433.699999988079	6335.700000017881	0	2	1	ok
20240529042808	1861.9000000059605	1684.0999999940395	0	0	0	0	ok
20240529042817	1738.800000011921	1639.699999988079	0	0	0	0	ok
20240529042827	1801.4000000059605	0	1620.300000011921	0	0	0	ok
20240529042836	1542.5999999940395	0	1064.5	0	0	0	ok
20240529042846	6470.4000000059605	0	1021.9000000059605	1	0	0	ok
20240529042900	0	6205.9000000059605	6051.200000017881	0	1	1	ok
20240529042915	1571.7999999821186	1060.1000000238419	0	0	0	0	ok
20240529042924	6555.5	1395.5999999940395	0	1	0	0	ok
20240529042939	0	2952.5999999940395	3073.5999999940395	0	0	0	ok
20240529042951	1527.0999999940395	1700.800000011921	0	0	0	0	ok
20240529043001	0	7304	2736	0	1	0	ok
20240529043015	1848	1091.2000000178814	0	0	0	0	ok
20240529043025	0	1343.8999999761581	6428.699999988079	0	0	2	ok
20240529043039	1070.9000000059605	0	11811.699999988079	0	0	2	ok
20240529043059	0	6377.800000011921	11203.90000000596	0	1	2	ok
20240529043119	1083.7000000178814	1502.199999988079	0	0	0	0	ok
20240529043128	11472.90000000596	0	1045.5999999940395	2	0	0	ok
20240529043148	0	1329.800000011921	1452	0	0	0	ok
20240529043157	0	6039.199999988079	1479.2000000178814	0	1	0	ok
20240529043212	0	1062.699999988079	6703	0	0	1	ok
20240529043227	0	1771.7999999821186	1056.5	0	0	0	ok
20240529043236	1430.4000000059605	1542	0	0	0	0	ok
20240529043246	1257.5	1109	0	0	0	0	ok
20240529043255	0	1763.5999999940395	1266.699999988079	0	0	0	ok
20240529043305	1249.5	1096.9000000059605	0	0	0	0	ok
20240529043314	0	1743.5999999940395	11271	0	0	2	ok
20240529043334	0	1058.7000000178814	6777.199999988079	0	0	1	ok
20240529043348	1094.7999999821186	16516.80000001192	0	0	4	0	ok
20240529043413	0	11462.899999976158	1037.5999999940395	0	3	0	ok
20240529043433	1700	1466.199999988079	0	0	0	0	ok
20240529043442	1078.199999988079	0	1718.3999999761581	0	0	0	ok
20240529043452	0	1507.300000011921	994.5	0	0	0	ok
20240529043501	1518.699999988079	0	1822.7000000178814	0	0	0	ok
20240529043511	1531.7000000178814	1368.5999999940395	0	0	0	0	ok
20240529043520	0	1431.5	1330.2999999821186	0	0	0	ok
20240529043530	0	6746.300000011921	1044.5999999940395	0	1	0	ok
20240529043545	0	6763.0999999940395	1045.4000000059605	0	2	0	ok
20240529043559	11213.5	1089	0	3	0	0	ok
20240529043619	0	1519	1041.199999988079	0	0	0	ok
20240529043628	6486.4000000059605	0	11675	1	0	2	ok
20240529043648	0	11514.800000011921	16019.700000017881	0	2	3	ok
20240529043713	11213.899999976158	1033.699999988079	0	2	0	0	ok
20240529043733	6101.4000000059605	0	6446.800000011921	1	0	1	ok
20240529043747	0	6325	1682.0999999940395	0	1	0	ok
20240529043802	12948.300000011921	2195.5999999940395	0	2	0	0	ok
20240529043824	0	11213.90000000596	1354.699999988079	0	2	0	ok
20240529043844	1051.5999999940395	0	11139.5	0	0	2	ok
20240529043903	11789.800000011921	1377.2999999821186	0	2	0	0	ok
20240529043923	0	2968.399999976158	2728.5999999940395	0	0	0	ok
20240529043935	0	1707.800000011921	1178.2000000178814	0	0	0	ok
20240529043945	6162.800000011921	6266.199999988079	0	1	1	0	ok
20240529044000	0	6437.299999982119	6297	0	1	1	ok
20240529044014	0	1051.4000000059605	6470.5999999940395	0	0	2	ok
20240529044029	1114.5	0	1693	0	0	0	ok
20240529044038	11202.199999988079	1379.7999999821186	0	3	0	0	ok
20240529044058	1336.0999999940395	1777.800000011921	0	0	0	0	ok
20240529044108	0	1044	16173.800000011921	0	0	4	ok
20240529044132	7346.9000000059605	0	3051.800000011921	1	0	0	ok
20240529044147	0	1531.699999988079	1352.699999988079	0	0	0	ok
20240529044157	6709.5999999940395	6418.100000023842	0	1	1	0	ok
20240529044211	6082.9000000059605	0	11214.09999999404	1	0	2	ok
20240529044231	6255.700000017881	0	1359.4000000059605	1	0	0	ok
20240529044246	2877.4000000059605	7458.199999988079	0	0	1	0	ok
20240529044300	6568.5	0	1069.4000000059605	2	0	0	ok
20240529044315	7432.4000000059605	0	8028.9000000059605	1	0	2	ok
20240529044332	1257.9000000059605	1672	0	0	0	0	ok
20240529044342	0	1028.699999988079	1445.7000000178814	0	0	0	ok
20240529044351	6136.5999999940395	0	6474.0999999940395	1	0	2	ok
20240529044406	0	1350.800000011921	6171.4000000059605	0	0	1	ok
20240529044420	7418.5	0	7295	1	0	1	ok
20240529044435	1879	0	1058.300000011921	0	0	0	ok
